Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,Mkt-RF,SMB,HML
2011-04-13,-7.596888229778391e-05,-0.005882993646795635,0.004084713734915675,-0.00734414317031508,-0.002968434733346373,0.0062114892208268244,0.0006552363763282314,0.0025381556482095536,-0.0008968391222109517,0.003325767107463918,0.11,0.15,-0.69
2011-04-14,0.000760389063464418,0.003073343285726886,0.006815207987180403,-0.00925622551087365,0.0,-0.0019370780192016167,0.0058785201892508285,0.0060024355890803145,0.0053685397162143295,-0.002301385110166732,0.0,0.37,-0.35
2011-04-15,0.00364196171441266,0.006627757631131165,0.008195143885373858,0.0006198610771908923,0.0035074121679865805,-0.001940485488301052,0.004224226379148301,0.010963060747591326,0.008883457213564962,0.004852569733534235,0.44,0.58,-0.06
2011-04-18,-0.011272334130289738,-0.014072056078987387,-0.015010351872554291,-0.01372464228659973,-0.014377112346514297,-0.008975792212615056,-0.0055277175047097294,-0.008760927097405816,-0.011265958508471436,-0.008956809278872666,-1.15,-0.39,-0.35
2011-04-19,0.005728177799383004,0.017622582937186212,0.010075488359022286,0.0031357765123545033,0.008705210491876442,0.0027403611102483905,0.0019544221505514237,0.00031434125720388183,0.008313654798497886,0.0023103255242487683,0.5,-0.35,-0.16
2011-04-20,0.013539915536713168,0.013078752499990498,0.02329126059908753,0.002501353101642758,0.0161205540957377,0.02089078143368513,0.005193155352150005,0.012798555072283805,0.009710227739557615,0.017794463745898218,1.45,0.61,-0.61
2011-04-21,0.005095782917577096,0.010687459319977312,0.004568369425728042,0.0056058742717209715,0.00292750919117875,0.008766613805787825,0.0003236416346699492,0.0,0.002924014182829835,0.005527590324490871,0.56,0.32,-0.05
2011-04-25,-0.0010468507927528412,-0.007693398943732375,-0.005204328215817817,-0.0012429603411463002,-0.002927509191178753,0.0007589057089693617,-0.0025922283617493477,0.0012399662875532973,0.0011672488023969966,-0.0010029721790827627,-0.16,-0.06,-0.04
2011-04-26,0.008568343966185379,0.011148185427784205,0.0098780615224631,0.006199865761200367,0.019008184928242224,0.008308168247524127,0.006790731280987813,0.008022138880239955,0.011597508541342248,0.0017541309286776118,0.89,0.14,-0.04
2011-04-27,0.006507423889880002,0.003198158003444614,-0.0005042627274645903,0.006161097414510067,0.0044357719627351865,0.00599946126163549,0.00642449822189093,0.00795857412214068,0.011179746344681104,0.011946862168564885,0.66,-0.08,-0.23
2011-04-28,0.003238100584403472,-0.0002456515486600111,-0.0001258436997337536,0.007953802372842262,0.003378754404945489,0.00037357547792702685,0.006383642018187081,0.008802213035040564,0.0051179118840208645,0.003950697071268557,0.32,-0.14,0.12
2011-04-29,0.002348006250722819,0.003922233573076149,0.014770480506466475,-0.0018297558301107032,0.004143031492500498,-0.0007475447556841687,0.002859410954452164,0.0021135236682995303,-0.0005671268091604749,-0.0007397186557562419,0.29,0.21,-0.05
2011-05-02,-0.001540393178915852,-0.00712074837592191,-0.013384411639689307,-0.004282834884107767,-0.0015517011123835328,-0.003746979650015922,0.0012683621737227318,0.0003015227274132886,0.010163546898360316,0.0034462915343092754,-0.28,-0.9,-0.14
2011-05-03,-0.003603587792572189,-0.00915961837414433,-0.025379127642344703,0.004282834884107716,-0.004149478596197857,0.00037571296142089976,0.002531524264713945,0.006311183146716611,-0.002531068087974693,-0.005668268925603968,-0.5,-1.01,0.44
2011-05-04,-0.006652879058127691,-0.017815371581814163,-0.017854089252048826,-0.008583750489532653,-0.014659950701583931,-0.0030067217363388713,-0.0012649995076387207,-0.0011992754529780597,-0.0008451043928128729,-0.0022270082300015303,-0.74,-0.55,-0.15
2011-05-05,-0.009089506015431448,-0.011970148599448073,-0.020994946155031644,-0.013015551203881006,-0.004757893256059143,-0.0052829185405885385,-0.00762374834938503,-0.007224636013999867,-0.006503802810177559,-0.002728580825092986,-0.82,0.51,-0.34
2011-05-06,0.0044060775567678736,0.008165688085944011,0.004421834706899324,0.00497849723892828,0.008705808116848285,0.0018898734788801988,0.0025477643887081266,0.005723653329845297,0.007067126207357346,0.0007448518983980822,0.46,0.04,-0.17
2011-05-09,0.0038672969268940174,0.014381228595013324,0.017361521106864054,-0.00248615044331896,0.0041939518577733675,0.004145541502763665,0.003492394280998264,0.0021007611264459423,0.005617966224820259,0.0012403536967507006,0.55,0.67,-0.43
2011-05-10,0.0085000144797438,0.008481022990978606,0.004719263559417369,0.009290283540922994,0.00911357028933316,0.008985346964434428,0.006004276910740549,0.01428580541303154,0.006143535717807743,0.012808218726565752,0.86,0.66,0.24
2011-05-11,-0.010580655221148521,-0.026936627210689162,-0.02932613923816215,-0.013655456420459048,-0.01357039680541929,-0.008985346964434556,-0.001892132998608859,-0.003255886669243423,-0.0016714498284793216,-0.009590992000394505,-1.09,-0.62,-0.44
2011-05-12,0.004749223576793225,-0.0010212153295391802,-0.001482760874183746,0.0,0.002099847624237821,0.007493560837578822,0.014726987015142629,0.010029662189555087,0.009159886453573744,0.009835201338766829,0.52,0.36,-0.43
2011-05-13,-0.007728996001400031,-0.012853745466937143,-0.004866494168219658,-0.014479571817862491,-0.012134200118675956,-0.012394640316600418,-0.0012451847425015376,-0.0047075072177997215,-0.003043930272571953,-0.007613689480061725,-0.88,-0.46,-0.32
2011-05-16,-0.006361369548107016,-0.0036288430324339775,-0.007617986299793295,-0.0012694551654191136,-0.0037223962633175533,-0.014465539758531319,0.00031130917069390656,0.0011793590661593276,0.0016616727434899876,-0.013403233934617164,-0.76,-1.0,0.44
2011-05-17,-0.00015018126358705994,-0.011753901728188595,0.0,0.007590809776992651,-0.013678851395320924,0.0,0.002177096538393353,0.007336751956508285,0.0,0.0009992148429579957,-0.11,-0.48,0.12
2011-05-18,0.008896171771369041,0.02208687134405885,0.02000862353442637,0.004400620472675839,0.013412481372699014,0.007258796762843122,0.0015522798552315641,-0.0032217491932779565,0.007717480071441886,0.011664045053414536,1.02,0.67,-0.3
2011-05-19,0.0023786814143618093,-0.0002563024679883766,0.0001336382098185538,0.0,0.00637439296657839,0.0019018900293370363,0.005567403483349872,0.0023442093592647576,-0.0021986663130458303,0.003202360810344445,0.22,-0.03,-0.12
2011-05-20,-0.007976263691687153,-0.010076667147881848,-0.0012051512592207196,-0.013897818021592932,-0.010646829907459208,-0.005715387398724685,-0.0030893958813579697,-0.0011714941361169384,-0.008289699959120135,-0.00963795771474218,-0.73,0.08,-0.21
2011-05-23,-0.011668601970321544,-0.010441099933283252,-0.015665334967229792,-0.014093454694875772,-0.014283867328261243,-0.014239402697577891,-0.00682998572154664,-0.01178923202429291,-0.01031949674115525,-0.009481124643542505,-1.29,-0.53,0.01
2011-05-24,-0.0008336609357570407,0.004972933178043718,0.014056299518209893,-0.0012914632346446436,-0.005170640360633969,-0.00310558292972242,-0.0009351036096868619,-0.0008896186266898597,-0.002807669900434205,-0.005026271805613668,-0.14,-0.29,0.0
2011-05-25,0.0033290993148039944,0.014001203393110685,0.016769118226814882,0.0006457614104499293,0.008422530183863578,0.003105582929722497,-0.00656952317032625,-0.0020793118476267955,0.0014049311672572938,0.00025174359330745944,0.45,1.02,-0.36
2011-05-26,0.004597265622051462,0.002314134609530498,0.005002366781225005,0.005151133712581901,0.004050250969815149,0.006567584367676083,0.0015679643598525464,-0.000297591630127564,0.0014027387331768204,0.009027204706832105,0.52,0.66,-0.15
2011-05-27,0.0038268416966583782,0.01073100820620602,0.0024922812303151127,0.007040231263385959,0.0048388145598072,0.004993235005235981,0.0040655420396209785,0.0,0.0005604501870153959,0.002493192989631061,0.49,0.18,0.23
2011-05-31,0.010357410529750968,0.010113737183025743,0.010036089839068396,0.010152448731404416,0.00907632430711165,0.01369882368974177,0.008391836480717374,0.007408695052800739,0.011699441527617377,0.006947666401193893,1.04,0.43,-0.06
2011-06-01,-0.022716871268286216,-0.03169191663663315,-0.02415190619412961,-0.03403192660534693,-0.03323248270392214,-0.021005202745427862,-0.010266160556538922,-0.010387237301264788,-0.013943351114680258,-0.023012297835340458,-2.33,-0.75,-0.26
2011-06-02,-0.0010624960632956387,0.0015568182582797216,-0.00039852642829513835,0.0006528088603207628,0.005205869917786288,0.0007719193767357645,-0.011637209954035449,-0.0029879084336259213,-0.0022492100359774187,-0.002279954698777301,-0.1,-0.02,0.13
2011-06-03,-0.009994008845394128,-0.01278561859539968,0.00026622721366876244,-0.006548921565585708,-0.013482144201211934,-0.015154936237674919,-0.009535953885848622,-0.00690578071535824,-0.009615481859413548,-0.013018699566638248,-1.1,-0.55,0.18
2011-06-06,-0.010637837313920923,-0.010028705905997831,-0.022847428124380557,-0.01923748638197524,-0.007227974532082083,-0.007467046606600909,-0.005123275279284021,-0.004529677257376094,-0.005985233543874477,-0.010590182104917587,-1.18,-0.26,-0.32
2011-06-07,-0.0006199929314042885,0.0037063262957920773,0.0,-0.002011320460513686,-0.0005586091929953767,-0.003160977715114957,-0.0022497083129181888,0.001209882152849952,0.0019990393707082907,0.0010379123252005806,-0.04,0.31,-0.12
2011-06-08,-0.004196313224243718,-0.010359821984636695,0.0029860607323003354,-0.009440775046545705,-0.008691818418554185,-0.006749947311366618,0.0006434578608222535,0.002415420999187155,0.001140782938881419,-0.007812226194268695,-0.54,-0.73,0.04
2011-06-09,0.007602333056591262,0.01641963951069799,0.013462816949921855,0.011452095507059305,0.007574733537312564,0.000796323806272988,0.005451262699348663,0.0009043741053390565,0.010488982008853086,0.008330966114173546,0.75,-0.08,0.01
2011-06-10,-0.01400790042611106,-0.0126884003459892,-0.01958082706233301,-0.006720442566616512,-0.01605896103671173,-0.014030958219809,-0.011579557431182441,-0.006650568910261672,-0.01850053408426071,-0.01857929755960456,-1.37,-0.24,0.44
2011-06-13,0.0007833097912489168,-0.005869976966624886,-0.015945161958174886,0.010063802751528777,0.00028362213238401264,0.0008071571169268367,0.004518990491047064,0.004539430012344161,0.004871729765817967,-0.001321567646668351,0.01,-0.55,0.36
2011-06-14,0.01260617981806362,0.01908358533005498,0.02111404915396092,0.005326283217134152,0.018844834001050782,0.01242747729660936,0.010571953216826873,0.0039171235542304365,0.008539576888253438,0.017564803770712845,1.36,1.05,-0.39
2011-06-15,-0.01794551189416546,-0.02337420710996356,-0.02319449746847353,-0.02215624918325729,-0.015160385346936188,-0.018903096255797718,-0.015090943707873894,-0.012407246851502787,-0.013698560340185515,-0.015451303330039884,-1.72,-0.01,-0.15
2011-06-16,0.0022019770052028216,-0.009721821601172844,0.0015259547264139005,0.005416438576351938,0.003388921838864798,-0.0024387768714318,0.008055524896321742,0.007885682497002895,0.0017225445730388207,-0.0023784768462011352,0.12,-0.08,0.43
2011-06-17,0.002979745941901391,-0.00013631769295251224,-0.0025777032601983396,0.008972010745240813,0.004382229748640993,-0.0008990654518504051,0.0063462865194003,0.0068132820847143,0.0023032370245508423,0.007485370623985918,0.25,-0.39,0.65
2011-06-20,0.005103088364786887,0.008424676952885065,0.002786416191445464,-0.0006718579545582031,0.008706748320150738,0.003674141164367493,0.007358966779471714,0.005742758069955053,0.010016089428117,0.008135395802826881,0.58,0.38,-0.09
2011-06-21,0.01361093108104375,0.0253856142353994,0.019699260291179018,0.01401459860064032,0.015538659486297285,0.01777074234884134,-0.0009568297895203408,0.0006026911302635597,0.006244813133913446,0.02018175366220084,1.52,0.95,-0.39
2011-06-22,-0.0060437319855959366,-0.004230767243880375,-0.0028687470305437533,-0.005982677992593229,-0.005522162479430813,-0.007231555306304028,-0.0064021369899511975,-0.006648726292591159,-0.005959902663143452,-0.007714042884770387,-0.62,-0.09,0.07
2011-06-23,-0.002879655670316581,-0.0007949585331012336,-0.011004330598303028,-0.010050330900814268,-0.00221713053539959,0.0068315503133318895,-0.009032195014436582,-0.008525964299799757,-0.001139457451737409,0.0036074072111189678,-0.14,0.64,-0.83
2011-06-24,-0.011681608832584293,-0.0063845912087673855,-0.019130901393619025,-0.006078918484301968,-0.011441546654305041,-0.017370737355869234,-0.008134079479728414,0.0030533134738667637,-0.011753110057901077,-0.009821717091475298,-1.1,0.44,0.12
2011-06-27,0.008871460873399723,0.0021328014157828137,0.005343340275182622,0.010111303338116112,0.00782764954500002,0.013357552477184287,0.004563295930768921,0.007290427643687891,0.005176919378216243,0.012134208163730035,0.89,0.04,-0.04
2011-06-28,0.01296874567453134,0.019254185017155787,0.02875122863176239,0.0046841328306080465,0.015474385052746363,0.012388161353002393,0.001949291266543195,0.004529668749657765,0.013958275030876842,0.01881049137386797,1.36,0.42,-0.53
2011-06-29,0.008527645670624317,0.015809228696456953,0.011650060971611286,0.020482823178970058,0.00519651682328122,0.00791102949661155,0.00582533429504576,0.006606410035608404,0.0019783876170234253,0.0045226684886690675,0.77,-0.69,0.66
2011-06-30,0.009517061344028056,0.012266637640412588,0.014705925288842656,0.003916571212639893,0.015696998448356373,0.01252974774812254,0.0077144922255821405,0.0020932016686321733,0.003100344974141937,0.007990212269817479,0.99,0.17,-0.24
2011-07-01,0.014668074168202266,0.009103031640418244,0.009378766833987244,0.01807669530728146,0.017831716175787243,0.016210415206064425,0.007655434147713858,0.011876640677178021,0.012029822018584822,0.0199439527693005,1.45,-0.03,0.14
2011-07-05,-0.0008218971883237362,0.0012577613023718145,0.0061602158240701786,-0.008997680397696904,-0.005555057694039193,0.0015300058632233796,-0.0003178666081089188,-0.0059206311601363365,-0.002784261758284529,0.0043786569689558035,-0.08,0.21,-0.84
2011-07-06,0.001194849037996694,0.0040138035912877035,-0.0018309616035082465,-0.005177962037645219,0.005291218100033685,0.0045767089771394966,0.005389390353202137,0.0020760558262002122,0.002784261758284477,-0.00364760658072241,0.18,0.42,-0.56
2011-07-07,0.010321991579213294,0.01491092439680505,0.014942123486261715,0.016093069574284427,0.010498696256699816,0.01210301907221473,0.006931096852690547,0.0041397210795187005,-0.0005562762552867392,0.013790035397202027,1.1,0.48,0.09
2011-07-08,-0.007117195247774341,-0.007676193005219958,-0.008418175082533123,-0.012853598645926822,-0.012611678461951771,-0.004899123702709965,-0.0034594864017977057,-0.0038434003937787694,-0.004461542108224968,-0.006024631137192317,-0.67,-0.01,-0.42
2011-07-11,-0.018245822349314246,-0.020339514389166646,-0.02395469481014039,-0.027542825856082198,-0.018682493275750903,-0.016762291648378898,-0.007272677192874438,-0.01072066549054052,-0.013789299794914216,-0.01952745962339761,-1.91,-0.14,-0.28
2011-07-12,-0.00432869598373155,-0.004067417682066072,-0.0037369992191312274,-0.003997092335824621,-0.00974565011063485,-0.008875256884038002,-0.0031789435172636248,0.004480839611932485,0.0,-0.0049418757813464755,-0.45,0.05,0.45
2011-07-13,0.003343028164812434,0.00862341344044843,0.007459724570993619,0.0006668836688570543,0.004072436968253015,0.0023229897852782085,0.0,-0.002686055141275889,0.003959068626570624,0.005188740721486364,0.45,0.57,-0.12
2011-07-14,-0.006926290731108484,-0.009642504007573782,-0.006657792993999759,-0.007364991060512016,-0.01089632515401086,-0.00854384775003615,-0.0044669651770044335,-0.004493267264385291,-0.0016949471821932534,-0.007668935999008512,-0.82,-0.8,0.12
2011-07-15,0.005787926680414954,0.008884343284520342,0.02649985341962979,-0.002018410292767384,0.0008212030589183706,0.010861279634750412,0.0028739650735550184,0.0015000388184726475,-0.005102083296406576,0.0004965204049602943,0.58,0.11,-0.52
2011-07-18,-0.008234719764620667,-0.011948689891796342,-0.0033887986001949885,-0.013559355680951677,-0.011284034651530257,-0.0034782304010899387,-0.006398079684710368,-0.009638557017083604,-0.00741548497166394,-0.009726953423247621,-0.94,-0.59,-0.37
2011-07-19,0.016101004804803292,0.014976694502584532,0.018111812160852683,0.012212060530447905,0.012924704418611462,0.023719350273811626,0.013705341432549029,0.008738935372410231,0.008835408942248112,0.019114572643994986,1.72,0.57,-0.67
2011-07-20,-0.0006030358663028696,-0.000756120124556062,-0.0025674932145262662,0.011397626051318045,0.0019108710167929008,-0.0030289862373865024,-0.001583954307051435,0.005982618738046215,-0.00341093594010359,-0.005176928210800908,-0.1,-0.3,0.73
2011-07-21,0.013776270486275274,0.012030222064927142,0.019475086443186226,0.023716634831586723,0.01488724000409576,0.004540258725592017,0.008209748047950955,0.014801825980653938,0.01497854254421206,0.011549365965147579,1.29,-0.35,1.06
2011-07-22,0.0006685063413616778,-0.0047446000387583575,0.005029542140218473,-0.0026076018505373478,-0.010533596552065242,0.008644989941999926,-0.001888434675150695,-0.006190126961101568,-0.0016846989937869036,0.0039011645616307726,0.1,-0.1,-0.74
2011-07-25,-0.0055882386450100225,-0.002506527336996455,-0.004022072230192887,-0.007205892808552391,-0.0005431974550555586,-0.0026229751146530683,-0.00917869991946908,0.003541971139179395,-0.010450233687804516,-0.006592086084499032,-0.68,-0.58,0.09
2011-07-26,-0.0037431997357315733,-0.010848814210733226,-0.004796596130324193,-0.0013158694056796965,-0.018646021432379443,0.004492494042390791,-0.0025470408685341873,-0.0035419711391794914,-0.00798249037714503,-0.0017164668074136785,-0.47,-0.38,0.15
2011-07-27,-0.020687875874042,-0.023095554418421687,-0.01903339645383805,-0.023984896818135096,-0.02749877902742717,-0.026880224537351064,-0.010897586656518743,-0.0029612052912820013,-0.01761232988660911,-0.017576687110496234,-2.16,-0.8,0.43
2011-07-28,-0.002913893443563757,-0.00207924847003479,-0.0041356602690214425,0.0006737505751709542,-0.008571442912028417,-0.001536184840095851,0.0,-0.006247212990957628,-0.0008744167718410049,-0.005007675066295725,-0.31,0.15,-0.12
2011-07-29,-0.0068583139039084225,-0.011249242343677059,-0.010021630854034949,-0.0026990968182774525,-0.00489003110679219,-0.008103468342391666,-0.00646626455026935,-0.010198038889705366,-0.005261532733634914,-0.004780837202291653,-0.56,0.23,0.11
2011-08-01,-0.004261531356449135,-0.003426019393548735,-0.0014396655536204404,-0.003383929950516561,-0.006364089204896954,-0.0007753030347951921,-0.0035745396656272185,0.003010348189350628,-0.017144919517240866,-0.005310124187057828,-0.4,-0.18,0.21
2011-08-02,-0.025879531065059132,-0.031374240807573665,-0.028297983391447068,-0.027493035469075472,-0.035443673292807946,-0.02116063925592572,-0.013106208529591191,-0.017280885264969056,-0.02170049604669244,-0.038511119214894064,-2.68,-0.49,0.15
2011-08-03,0.005404289641203818,0.0051628416127342935,-0.00567585094803331,0.004865973196296053,0.008979437882615925,0.010244308606545571,0.003950116447748817,0.0,0.0018263814799835175,0.007351014675297836,0.58,0.27,-0.33
2011-08-04,-0.047974276822150434,-0.07015527067415847,-0.07103751768796689,-0.051950371287514466,-0.055127252198412385,-0.04121405972998732,-0.031706539627912984,-0.03326903911379444,-0.040657340668448234,-0.049876280108054505,-5.04,-0.83,0.31
2011-08-05,-0.0014979221414484114,-0.0023285315359048266,-0.009649038662270095,-0.01917456926140601,0.0,-0.006145964057469305,0.01414149911811658,0.008186136330874534,0.007573437228249162,-0.0008251589890025056,-0.36,-1.23,-0.45
2011-08-08,-0.06734046813071358,-0.07594749521386449,-0.08889625337949185,-0.0993392545804159,-0.07313960826391512,-0.05795667031880715,-0.03851170582342426,-0.054450557351119935,-0.052601266417697,-0.06479540806126577,-6.97,-1.45,-1.56
2011-08-09,0.0454505476616279,0.0597921952604259,0.04964585388772581,0.07446021308060964,0.04827366317285865,0.044716694505544975,0.024031239999678086,0.03225585117247297,0.035799288324858416,0.045344793053197656,4.97,0.93,0.65
2011-08-10,-0.04518342263117756,-0.034953917825104965,-0.035140129586446765,-0.07199614773800084,-0.05234709635339716,-0.03993740327233633,-0.03908489169026662,-0.019097661890978373,-0.043115606628638566,-0.04358475962733888,-4.3,-0.55,-1.49
2011-08-11,0.04390551904599375,0.048191516576022185,0.050604721578574006,0.05428313882409133,0.0465197210009,0.0374353880635277,0.029199042929936636,0.04129236806962543,0.04471309447730498,0.043304169941751874,4.72,0.32,0.61
2011-08-12,0.006710665019441587,0.006408165948269454,0.00734459345194875,-0.007017711500202885,0.0192936049130095,0.007073151346306312,0.011919153066885005,-0.005975594799207228,0.009845774716216315,0.0122734196697088,0.54,-0.19,-1.47
2011-08-15,0.020944210905485282,0.0158436889574799,0.03319426469805658,0.031577732224440165,0.014857063271722759,0.017670464336726224,0.014117968775076425,0.03350161035366585,0.016612313885917992,0.01458705733186046,2.25,0.44,0.98
2011-08-16,-0.00857607810945582,-0.016133936468450506,-0.01675305065036639,-0.019908852863261425,-0.014220380065514624,-0.0073590534217248295,0.002333509957838317,-0.001220889096006411,-0.0009330506429810867,-0.005479604205572557,-1.07,-0.79,-0.1
2011-08-17,0.0006688691812878795,0.002899864181688386,0.003958416186631513,0.0061680482590111005,-0.003187772455563765,-0.00452395118179275,0.006637755919406067,0.007303740624267362,0.0009330506429810195,-0.0013744073118965435,-0.01,-0.33,0.71
2011-08-18,-0.04407579058221465,-0.0599730605308501,-0.05969213492858996,-0.049635843184721584,-0.05682044997396681,-0.0498623730890338,-0.01802419154325963,-0.01189561395077122,-0.033505121014543233,-0.0507869385660089,-4.65,-1.02,0.58
2011-08-19,-0.01646522212844819,-0.016119262793027042,-0.017865833368602698,-0.020400577481917214,-0.01566795742612374,-0.02456267874597117,-0.004726805642390393,-0.006155787715247367,-0.0025746634414204853,-0.014577370592759337,-1.55,0.15,-0.37
2011-08-22,0.0007987457296971676,0.0,-0.008097298035795909,-0.012443273625861851,0.0037692626687319615,0.0053141990177777605,0.00304119829330143,-0.0024731243814646218,-0.0006446124611698907,0.0029326924460865763,-0.03,0.09,-0.81
2011-08-23,0.03238032295211988,0.03470320459786971,0.044125799050888315,0.03203557274858874,0.034619489326464414,0.03600502943364791,0.020371404921666596,0.017792022818849843,0.0320508341127909,0.03792435076342001,3.6,1.24,-0.81
2011-08-24,0.013986404225878407,0.014087150737108653,0.005931087289280661,0.026327790323446596,0.019951356583815912,0.008907808760875607,0.004288313124058922,0.021357283173437488,0.011489046049598854,0.017605676233280868,1.35,-0.15,0.95
2011-08-25,-0.015361419479920087,-0.011073111195349204,-0.02130176929673686,-0.003154477942455735,-0.018961026861312992,-0.014462153433196253,-0.015257413859143913,-0.016504589023955168,-0.01712628555337217,-0.020145703993523983,-1.67,-0.99,0.54
2011-08-26,0.014429206591517241,0.0208463860544625,0.019176620097725302,0.008651343062954177,0.02057909948623331,0.01951692217286224,0.008320966084249109,-0.0015140805362791009,0.012484331917554868,0.020699317376990614,1.74,0.91,-1.06
2011-08-29,0.02833112797340288,0.029904804850022962,0.028758010102874976,0.040665148340132865,0.031192723899303963,0.024897311082866167,0.017740313344703558,0.019505541096255147,0.025116534059760852,0.028655548581540624,3.11,1.56,0.82
2011-08-30,0.0026333350432036955,0.008261095740042579,0.005888219749919914,-0.006789912611996205,0.008425798407495156,0.004090191927314165,0.002601434743188644,0.0005942757489726039,0.0033214318488743212,0.0045633257500081615,0.32,0.26,-0.77
2011-08-31,0.0044280296521939325,0.002550087690392443,0.0074575632847394034,0.012787157536447543,0.0068132469605752645,-0.0024520054827446643,0.003242539843349221,0.006512916464616237,0.006910090825978597,0.006140524715439551,0.42,-0.72,0.26
2011-09-01,-0.010527995397776484,-0.013675361810271926,-0.007604318823326815,-0.022676689759970992,-0.016493390550138102,-0.011109017672427023,-0.0035670749212861064,-0.00651291646461624,-0.00660853501634498,-0.012319197635109505,-1.33,-1.1,-0.76
2011-09-02,-0.02588197224954594,-0.02586226670541213,-0.02828844015330187,-0.042160921129744164,-0.03252839588649244,-0.023018366296923474,-0.014398111180145374,-0.011350332596593314,-0.022246858585517483,-0.028702177037036317,-2.64,-0.81,-0.67
2011-09-06,-0.0073242466767640185,-0.005312817472253011,-0.010932302835466149,-0.017699464511918644,-0.010426692782905629,-0.004667886996581326,-0.00396308127093303,-0.00481762525722286,0.0024623427219091962,-0.0030552629362939608,-0.71,0.5,-0.64
2011-09-07,0.027816824724868468,0.0283024456471474,0.03598552904978971,0.046778160628713636,0.030642513081010507,0.025615559588325097,0.017711060844079547,0.011106226099477824,0.023695073216761987,0.025540353587403024,3.06,0.94,0.92
2011-09-08,-0.010445631923026765,-0.01332201988149768,-0.011702704299024662,-0.02192744576409883,-0.01504270029231501,-0.004987398600183716,-0.002604250121104634,-0.0005971382038061265,-0.010866726906161014,-0.013650206713446637,-1.18,-0.76,-0.56
2011-09-09,-0.026559317702212586,-0.03349966655242316,-0.03363979126994116,-0.032182717047328564,-0.02713029955516291,-0.02147929664441038,-0.022413525040677482,-0.020519708097586343,-0.030193270639326794,-0.02674266695610209,-2.65,-0.18,0.04
2011-09-12,0.00644915670498959,-0.006654618059392686,0.004766108979008305,0.011382028875818365,0.00198618870915946,0.011849527198872205,0.000999466460937224,0.008197824858350716,0.0034349710369495326,0.01178801760432326,0.68,0.0,0.31
2011-09-13,0.009129475559506836,0.01625564206128581,0.0027570645526572165,0.006446383138954993,0.018348718541973532,0.011710805556628429,0.003656280994425948,0.0066304206007866354,0.010234196431560044,0.011650677639380843,1.12,0.76,-0.41
2011-09-14,0.013748829524086029,0.015407802950244296,0.012312846856808777,0.011976329941431987,0.01738097207113767,0.014857928368399624,0.01187360526618992,0.0068856136132957385,0.009519514936993687,0.016411766403472267,1.45,0.44,-0.4
2011-09-15,0.01711013693747333,0.016909856824800916,0.019598196379402612,0.025079476574769523,0.02021538458038812,0.01585070517137241,0.011734158193806344,0.012451792840442946,0.00912678817640215,0.0166804901094202,1.64,-0.55,0.54
2011-09-16,0.00590112371925211,0.003278963838397732,-0.0021737311676502907,0.0031035811979335005,0.005268886281964963,0.01102926847802053,0.006473594920771944,0.011335402303137622,0.00537489767289887,0.011128533435157451,0.47,-0.39,-0.35
2011-09-19,-0.010007289822600294,-0.014884384196710862,-0.015925752536827806,-0.027484893248853382,-0.00942821147727848,-0.0024047279334153105,-0.008466502110612126,-0.005607230077105731,-0.009432607413481843,-0.0018550153054607285,-0.99,-0.53,-1.23
2011-09-20,-0.0011641422813413887,-0.01183067140376057,-0.006228738147675942,-0.003189911376255533,-0.007288825717949808,-0.002410660236549955,0.001960375627868392,0.014397153753355669,0.00912955733439475,-0.005319285865600344,-0.45,-1.49,0.24
2011-09-21,-0.02990081376467548,-0.04627935545142095,-0.042493268963474495,-0.05078901644913141,-0.04222795471507342,-0.014995329734147847,-0.020775624690329085,-0.018549155037414385,-0.02733174110410329,-0.03279817860151465,-2.92,-0.36,-1.23
2011-09-22,-0.032858608813382484,-0.057726801894886264,-0.058103554888065324,-0.028987659098551964,-0.03821264923674753,-0.03152490120953489,-0.01917663202704184,-0.017084079077836233,-0.02044413257088797,-0.03049650925958788,-3.29,0.12,0.46
2011-09-23,0.006007193427222292,-0.0016520432877713024,-0.01084390639026355,0.010327490179983231,0.010288237959856814,0.011314007160883852,0.0020359659536113984,0.009926253490287388,0.00031773576872200134,0.014944668950611598,0.74,0.66,-0.02
2011-09-26,0.02350185077526178,0.03157291873387845,0.035807649904997116,0.04355771675554209,0.024934015939607916,0.012422371976697658,0.019137840256366133,0.008049184847196111,0.016383623826229706,0.023237464868983298,2.28,-0.64,1.25
2011-09-27,0.011121470758214206,0.020612626670784256,0.014522760809275274,0.004906007912900903,0.01748343361869672,0.01267653084124552,0.005968136926124947,0.0035567195548247546,0.015196278845942053,0.0068129818473475065,1.22,1.07,-0.55
2011-09-28,-0.02062973064179862,-0.04526505582722773,-0.03327062498800063,-0.028963541872559537,-0.02583780472092783,-0.014323843858800875,-0.01902295383529909,-0.010110302352074543,-0.017386440227473397,-0.017258480686737646,-2.29,-1.65,-0.18
2011-09-29,0.007872313608341789,0.0009843709901436626,0.009500687988993638,0.027330828886418947,0.014326511920608452,-0.0020632548577612804,0.009723680724589878,0.01600979955629873,0.006555555469904034,-0.00832405105410737,0.77,0.58,2.04
2011-09-30,-0.025306622901278438,-0.037437235724772366,-0.02980266174809344,-0.0357624253955396,-0.033981600145650534,-0.02551878270647216,-0.010397491947475359,-0.01123957856533318,-0.012838680505560886,-0.0291188281906268,-2.5,-0.16,-0.08
