Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,57.919998,58.810001,57.790001,58.810001,48.584782,16928400
2010-01-05,58.889999,59.410000,58.619999,59.290001,48.981319,17368100
2010-01-06,59.320000,60.180000,59.189999,60.000000,49.567883,24351900
2010-01-07,59.740002,60.009998,59.299999,59.910000,49.493530,17449500
2010-01-08,59.700001,60.349998,59.490002,60.299999,49.815720,13344300
2010-01-11,60.689999,60.869999,59.730000,60.220001,49.749622,19459900
2010-01-12,59.299999,59.709999,59.040001,59.349998,49.030891,21510600
2010-01-13,59.320000,59.799999,58.520000,59.570000,49.212639,22137500
2010-01-14,59.560001,59.889999,59.330002,59.740002,49.353096,15545400
2010-01-15,59.669998,59.799999,58.849998,59.259998,48.956539,19055200
2010-01-19,59.099998,59.900002,58.990002,59.799999,49.402645,14613100
2010-01-20,59.160000,59.160000,58.419998,58.869999,48.634357,15641700
2010-01-21,58.919998,59.099998,57.529999,57.669998,47.642994,25206600
2010-01-22,57.389999,57.720001,56.139999,56.299999,46.511192,23028600
2010-01-25,56.680000,57.220001,56.490002,56.669998,46.816856,15901200
2010-01-26,56.200001,57.299999,55.919998,56.310001,46.519455,21515300
2010-01-27,56.150002,56.650002,55.180000,56.090000,46.337704,26616700
2010-01-28,56.500000,56.619999,54.799999,55.500000,45.850281,34430700
2010-01-29,55.910000,56.459999,54.220001,54.500000,45.024151,32802700
2010-02-01,55.150002,56.310001,55.110001,56.299999,46.511192,21813300
2010-02-02,56.509998,57.139999,56.049999,57.040001,47.122536,22250800
2010-02-03,56.880001,57.349998,56.419998,56.549999,46.717720,19749300
2010-02-04,56.099998,56.119999,54.200001,54.230000,44.801105,37173200
2010-02-05,54.220001,54.480000,52.669998,54.240002,44.809364,46378400
2010-02-08,54.250000,54.889999,53.730000,53.740002,44.396305,24115100
2010-02-09,54.480000,55.560001,54.310001,54.869999,45.329838,33558100
2010-02-10,54.889999,54.980000,53.779999,54.639999,45.139816,24182300
2010-02-11,54.529999,55.689999,54.290001,55.570000,45.908123,22944500
2010-02-12,54.900002,55.619999,54.540001,55.590000,45.924629,19833900
2010-02-16,56.299999,57.099998,56.240002,56.900002,47.006878,19834900
2010-02-17,57.060001,57.180000,56.439999,56.820000,46.940784,18137800
2010-02-18,56.759998,57.279999,56.480000,57.139999,47.205154,16572700
2010-02-19,56.930000,57.560001,56.660000,57.360001,47.386890,16498300
2010-02-22,57.500000,57.509998,56.450001,56.570000,46.734241,17349700
2010-02-23,56.299999,56.439999,55.369999,55.630001,45.957691,21101200
2010-02-24,55.610001,56.189999,55.439999,55.980000,46.246838,17630300
2010-02-25,55.180000,56.040001,54.720001,56.009998,46.271618,20948100
2010-02-26,56.139999,56.340000,55.650002,56.139999,46.379009,17246800
2010-03-01,56.400002,56.799999,56.349998,56.660000,46.808601,13966000
2010-03-02,57.029999,57.560001,56.910000,57.130001,47.196888,16746300
2010-03-03,57.349998,57.880001,57.349998,57.380001,47.403408,16767300
2010-03-04,57.470001,57.650002,56.840000,57.080002,47.155575,16331000
2010-03-05,57.639999,58.279999,57.580002,58.150002,48.039543,15335200
2010-03-08,58.310001,58.509998,57.810001,58.060001,47.965187,12612000
2010-03-09,57.750000,58.380001,57.669998,58.060001,47.965187,16703800
2010-03-10,58.119999,58.650002,57.849998,58.570000,48.386517,17372200
2010-03-11,58.349998,58.580002,58.169998,58.470001,48.303902,13033300
2010-03-12,58.849998,58.849998,58.250000,58.500000,48.328678,13659800
2010-03-15,58.279999,58.360001,57.290001,57.900002,47.833008,18373600
2010-03-16,58.189999,58.480000,57.730000,58.419998,48.262577,19161300
2010-03-17,58.709999,59.419998,58.630001,59.060001,48.791328,21671800
2010-03-18,59.060001,59.150002,57.860001,58.180000,48.064327,19726900
2010-03-19,57.279999,58.250000,56.759998,57.279999,47.486485,22412400
2010-03-22,56.560001,57.389999,56.330002,57.130001,47.362141,19856500
2010-03-23,57.259998,57.439999,56.889999,57.349998,47.544518,17420700
2010-03-24,56.970001,57.520000,56.840000,57.020000,47.270954,20747000
2010-03-25,57.430000,57.570000,55.970001,56.060001,46.475082,22123000
2010-03-26,56.250000,56.439999,55.720001,56.080002,46.491673,21493900
2010-03-29,56.439999,57.279999,56.400002,57.169998,47.395298,19476000
2010-03-30,57.299999,57.369999,56.910000,57.259998,47.469925,13057800
2010-03-31,57.369999,57.779999,57.130001,57.520000,47.685471,15167700
2010-04-01,58.090000,58.669998,58.040001,58.540001,48.531059,17990100
2010-04-05,58.900002,59.689999,58.700001,59.580002,49.393253,17455700
2010-04-06,59.500000,59.779999,59.259998,59.580002,49.393253,13535800
2010-04-07,59.439999,59.480000,58.650002,58.990002,48.904144,19535800
2010-04-08,58.549999,59.389999,58.270000,59.200001,49.078217,19459700
2010-04-09,59.590000,59.930000,59.500000,59.830002,49.600510,17488600
2010-04-12,59.779999,60.380001,59.759998,59.970001,49.716568,15027800
2010-04-13,59.889999,60.040001,59.130001,59.759998,49.542477,13855500
2010-04-14,60.060001,60.380001,59.529999,60.330002,50.015015,14585600
2010-04-15,60.259998,60.540001,60.070000,60.320000,50.006729,13947200
2010-04-16,59.980000,60.250000,58.910000,59.299999,49.161125,36664200
2010-04-19,58.759998,59.400002,58.580002,59.380001,49.227455,21149100
2010-04-20,59.830002,60.759998,59.779999,60.540001,50.189114,19666600
2010-04-21,60.560001,60.930000,60.040001,60.480000,50.139374,18571600
2010-04-22,59.970001,60.639999,59.520000,60.630001,50.263729,10687000
2010-04-23,60.650002,62.090000,60.570000,62.090000,51.474098,26010900
2010-04-26,62.200001,62.299999,61.779999,61.880001,51.299999,17262800
2010-04-27,61.450001,61.910000,59.830002,59.980000,49.724850,41402400
2010-04-28,60.389999,60.750000,59.770000,60.590000,50.230564,23095000
2010-04-29,60.900002,61.389999,60.250000,60.660000,50.288593,28860700
2010-04-30,60.799999,60.830002,59.529999,59.910000,49.666832,22916500
2010-05-03,60.169998,61.070000,59.490002,60.590000,50.230564,16689900
2010-05-04,59.790001,59.840000,58.349998,58.970001,48.887547,30584400
2010-05-05,57.889999,58.849998,57.520000,58.040001,48.116554,35206500
2010-05-06,57.520000,58.180000,52.290001,56.060001,46.475082,47200700
2010-05-07,55.900002,56.630001,54.290001,54.990002,45.588024,49490900
2010-05-10,57.130001,57.560001,56.520000,57.340000,47.536236,29716900
2010-05-11,56.740002,57.830002,56.689999,56.959999,47.221207,22836600
2010-05-12,57.080002,57.939999,57.080002,57.750000,47.876137,18808100
2010-05-13,57.660000,58.110001,57.110001,57.380001,47.569393,21117300
2010-05-14,56.849998,57.020000,55.360001,56.240002,46.624310,28395700
2010-05-17,56.419998,56.580002,54.459999,55.660000,46.143478,31939300
2010-05-18,56.470001,56.860001,54.910000,55.230000,45.786991,30664900
2010-05-19,54.910000,55.320000,53.660000,54.599998,45.264706,30105600
2010-05-20,53.200001,53.369999,52.000000,52.160000,43.241898,44883800
2010-05-21,51.130001,53.189999,51.009998,53.070000,43.996300,40156000
2010-05-24,52.959999,53.099998,51.779999,51.860001,42.993176,27349200
2010-05-25,50.470001,52.000000,50.150002,51.980000,43.092670,43114000
2010-05-26,52.590000,53.080002,51.700001,51.869999,43.001472,29847600
2010-05-27,53.180000,54.139999,52.990002,54.070000,44.825325,30305200
2010-05-28,53.939999,54.009998,52.650002,53.049999,43.979725,26328700
2010-06-01,52.169998,52.540001,50.439999,50.529999,41.890579,36347600
2010-06-02,50.880001,52.799999,50.790001,52.720001,43.706150,27648200
2010-06-03,53.270000,53.540001,52.130001,53.430000,44.294758,33689900
2010-06-04,52.290001,53.439999,51.180000,51.549999,42.736191,29859400
2010-06-07,51.759998,52.360001,51.000000,51.099998,42.363129,24124800
2010-06-08,51.180000,52.110001,50.689999,51.950001,43.067799,35094400
2010-06-09,52.470001,53.279999,51.139999,51.410000,42.620117,30679900
2010-06-10,52.779999,54.099998,52.660000,53.990002,44.759014,25993400
2010-06-11,53.230000,54.349998,53.230000,54.320000,45.032585,15163100
2010-06-14,54.990002,55.389999,54.009998,54.040001,44.800457,23814500
2010-06-15,54.599998,55.700001,54.459999,55.619999,46.110306,17071200
2010-06-16,55.230000,55.959999,55.000000,55.580002,46.077145,14496300
2010-06-17,55.750000,55.750000,54.919998,55.520000,46.027412,17413000
2010-06-18,55.259998,55.700001,54.860001,55.610001,46.312241,13598200
2010-06-21,56.529999,56.700001,55.070000,55.490002,46.212303,16625700
2010-06-22,55.450001,55.480000,53.689999,53.869999,44.863148,21572600
2010-06-23,53.799999,53.849998,53.150002,53.459999,44.521702,17819600
2010-06-24,53.139999,53.470001,52.099998,52.340000,43.588963,16954000
2010-06-25,52.419998,52.959999,51.770000,52.490002,43.713882,20437400
2010-06-28,52.730000,52.730000,51.720001,51.779999,43.122593,15954400
2010-06-29,51.049999,51.060001,49.700001,50.070000,41.698498,22492600
2010-06-30,49.990002,50.750000,49.570000,49.680000,41.373718,16692800
2010-07-01,49.849998,50.130001,48.560001,49.500000,41.223797,25802600
2010-07-02,49.810001,50.029999,48.959999,49.380001,41.123859,11419600
2010-07-06,50.240002,50.759998,49.310001,49.860001,41.523598,17299000
2010-07-07,50.119999,51.650002,50.000000,51.619999,42.989346,18908700
2010-07-08,52.220001,52.500000,51.410000,52.349998,43.597294,14871500
2010-07-09,52.299999,52.700001,52.080002,52.619999,43.822140,9112900
2010-07-12,52.419998,52.869999,51.990002,52.480000,43.705555,8206900
2010-07-13,53.180000,53.509998,52.919998,53.110001,44.230221,14165100
2010-07-14,52.869999,53.340000,52.500000,53.049999,44.180256,11940100
2010-07-15,52.980000,53.200001,52.090000,52.990002,44.130287,14912300
2010-07-16,52.529999,52.730000,51.349998,51.730000,43.080948,18130800
2010-07-19,51.939999,52.360001,51.509998,52.060001,43.355782,12541300
2010-07-20,51.320000,53.320000,51.310001,53.250000,44.346813,16748200
2010-07-21,53.590000,53.590000,51.990002,52.380001,43.622265,22513800
2010-07-22,53.110001,54.020000,52.959999,53.540001,44.588337,22992200
2010-07-23,53.419998,53.790001,52.799999,53.779999,44.788193,18025800
2010-07-26,53.810001,54.340000,53.650002,54.250000,45.179619,11940800
2010-07-27,54.490002,54.580002,53.520000,53.990002,44.963093,16408900
2010-07-28,53.860001,54.259998,53.700001,53.869999,44.863148,10775700
2010-07-29,54.230000,54.720001,53.419998,53.950001,44.929768,14557300
2010-07-30,53.400002,54.119999,53.230000,53.840000,44.838161,11816100
